Date,Tmax,Tmin,Precip,Sunabs,Nub,Solrad
1978-05-19,20.6,12.4,0,8,3,12.1415114088
1978-05-21,16.8,4.2,0,8.1,2,11.7228386016
1978-05-22,15.6,9.1,0,8.2,2,11.8903077245
1978-05-23,14,4.6,0,5.3,4,10.4249528993
1978-05-24,15,8.3,0,4.8,8,9.9225455307
1978-05-25,12.5,9.9,0.2,0,8,2.8888423697
1978-05-26,15.5,4.5,0,8.3,2,11.6809713209
1978-05-27,17.3,4.7,0,7,3,9.0851999163
1978-05-28,15.2,6.3,0.4,2,5,7.8710487754
1978-05-29,12.7,6,0,0.3,7,6.4894285116
1978-05-30,11.3,3.2,0,7.1,2,8.9177307934
1978-05-31,13.2,5.3,0,7.3,2,9.3364036006
1978-06-01,17.4,6.3,0,2.6,8,7.1593050031
1978-06-02,15,10.5,0,1,7,4.2285953527
1978-06-03,13.9,5.4,0,8.4,1,11.6809713209
1978-06-04,12.1,4.2,0,5.6,2,11.6391040402
1978-06-05,11.6,0.4,0,7,3,9.8388109692
1978-06-06,14.6,7,0,8.1,2,12.4345823739
1978-06-07,15.6,3.4,0,5.2,4,7.033703161
1978-06-08,13.7,7,0,4,5,6.1544902659
1978-06-09,15.7,1.9,0,8,0,10.5924220222
1978-06-10,14.1,2.5,0,7.6,1,10.927360268
1978-06-11,15,6.9,0,8.2,2,11.2622985137
1978-06-13,15.9,7.6,0,5.2,6,6.8662340381
1978-06-14,16.8,8.5,37.4,0.1,8,3.3075151769
1978-06-16,15.3,11.3,0.6,0,8,1.6746912288
1978-06-17,15.6,5.1,0,6.8,5,9.0014653548
1978-06-18,15.8,11.1,8.9,1.6,7,3.8517898263
1978-06-19,13.4,6.3,0.2,4.6,6,7.7035796525
1978-06-20,12.6,1.1,0,8.1,0,10.0062800921
1978-06-21,15.6,5.2,0,8.2,0,10.7180238644
1978-06-22,16,8.1,1.6,7.2,2,10.5086874607
1978-06-23,12.8,11.2,1.5,0,8,2.4701695625
1978-06-24,14.9,11.1,2,2,8,5.1915428093
1978-06-25,13.2,7.3,0,0,7,1.8840276324
1978-06-26,11.2,7.3,8.7,0,8,1.339752983
1978-06-27,14.8,10.6,0.4,0,8,2.2189658782
1978-06-28,16.5,9.7,0,5.7,7,8.2478543019
1978-06-29,11.5,9.2,0,0,8,1.6328239481
1978-06-30,15.4,6.4,0,7.9,2,9.4620054427
1978-07-01,13.9,8.5,0,3.7,8,7.9129160561
1978-07-02,18.1,9.3,0,7.9,3,9.8388109692
1978-07-03,15.6,8.8,0,4.9,6,6.9918358803
1978-07-04,14.3,12.1,25.5,0,8,2.4283022818
1978-07-05,16.5,12.9,2.4,0,8,1.1722838602
1978-07-06,15,11.5,0,4.6,8,6.4056939502
1978-07-07,15,10.9,0,0,8,2.0096294746
1978-07-08,16.2,14.4,73.5,0,8,14.4860791292
1978-07-09,17,13,2,2.2,6,5.4427464936
1978-07-11,21.2,11.6,0,6.8,3,9.2526690391
1978-07-12,22,11.3,1.6,7.4,2,10.5924220222
1978-07-13,16.7,13.6,31.7,0,8,0.5442746494
1978-07-14,18,15.6,0,0,8,4.3123299142
1978-07-15,21,13.9,0,5.5,6,7.4105086875
1978-07-16,19.3,6.9,9.6,7.8,3,11.0948293908
1978-07-18,17,5.8,0,5.7,6,9.2945363199
1978-07-19,17.4,11.3,2.9,4.7,7,7.7454469332
1978-07-20,18.1,10,1.8,2.9,5,6.1963575466
1978-07-27,14.8,2.9,9.5,8.4,2,13.5231316726
1978-07-28,14.2,10.7,4.1,0,8,1.3816202638
1978-07-29,16.2,8.6,0,7.7,4,11.6809713209
1978-07-30,12,7.9,0,4.3,3,6.7824994767
1978-07-31,15.5,10.1,0.2,0,8,2.386435001
1978-08-01,22,14.6,0,4.5,6,9.9225455307
1978-08-02,24,16,0,6.2,5,9.2108017584
1978-08-04,23.4,13.9,0,3.2,7,6.4056939502
1978-08-05,20.7,9.8,3.5,0,7,3.6424534227
1978-08-06,9.8,7,22.8,0,8,5.5264810551
1978-08-07,13.7,7.3,0,4.1,5,7.1174377224
1978-08-08,16.5,4.2,0,9.7,1,12.4764496546
1978-08-09,21.3,8.6,0,9.8,1,14.0255390412
1978-08-10,17.7,12.5,0,3.5,5,4.940339125
1978-08-11,15,3.6,0,9,1,13.2719279883
1978-08-12,10.2,3.7,0,6.2,4,10.5505547415
1978-08-13,10.6,1.5,0,7.8,2,13.1881934268
1978-08-14,11.8,0.6,0,9.1,0,13.6906007955
1978-08-15,15.4,5.5,0,9.8,2,16.8306468495
1978-08-16,17.4,7.7,0,8.8,2,13.4393971112
1978-08-17,18.8,8.8,0,7,7,12.560184216
1978-08-18,12.9,5.8,0,7.7,4,14.7372828135
1978-08-19,11,2.4,0,9.1,2,17.500523341
1978-08-20,12.6,5.7,0,7.6,6,15.4490265857
1978-08-21,17.5,9.5,0,7.1,6,13.7743353569
1978-08-22,17.1,6.7,0,5.5,6,10.8436257065
1978-08-23,11.8,2.3,0,9.8,1,17.8773288675
1978-08-24,14.2,4,0,9,1,19.2170818505
1978-08-25,19,8.8,0,8.9,4,17.5423906217
1978-08-26,16.4,12.8,1.2,0,8,1.9258949131
1978-08-27,14.8,12.3,0,0,8,2.0514967553
1978-08-28,15.7,11.8,0,5.2,8,12.1833786896
1978-08-29,14.4,9.7,0,1.1,8,4.3123299142
1978-08-30,12.9,3.6,0,10.5,1,18.5890726397
1978-08-31,17.4,5,0,7.3,3,16.0770357965
1978-09-01,14,7.9,0,0.6,5,10.46682018
1978-09-02,12.5,1.6,0,10.1,2,21.4360477287
1978-09-03,12,7.4,0,8,5,19.1333472891
1978-09-04,17,8.6,0,7.7,4,17.6679924639
1978-09-05,16.8,10.9,0,8.9,4,18.2122671133
1978-09-06,16.5,10.8,0,2.8,7,9.2108017584
1978-09-07,17.6,10.8,0,1.4,8,9.9225455307
1978-09-10,20.2,6.5,0,10.4,0,21.0173749215
1978-09-13,16,12.5,27.6,0,8,3.3912497383
1978-09-14,19.9,11.8,0,10.2,3,21.6453841323
1978-09-15,20.5,7,0,9.3,4,22.6920661503
1978-09-16,22,11.7,0,11,2,23.0270043961
1978-09-18,17.8,12.4,14.3,0.7,8,7.7873142139
1978-09-19,13.7,11,2.7,0,8,1.7165585095
1978-09-20,21.3,10.5,0,9.5,3,22.8176679925
1978-09-21,23.2,11.8,0,11,1,22.0221896588
1978-09-22,23.6,15.2,0,11.2,1,23.0270043961
1978-09-23,19.7,17.3,2.4,0,6,3.6424534227
1978-09-24,18.9,17.8,32.5,0,8,1.1304165794
1978-09-25,26.5,17.3,0,8.2,7,18.7984090433
1978-09-26,26,18.7,2.3,5.8,8,14.9466192171
1978-09-27,20.9,14.4,1.4,5.5,6,10.8436257065
1978-09-28,19.2,10.1,0,11.9,1,25.7902449236
1978-09-29,18.7,12.4,0,8.9,4,24.1574209755
1978-09-30,22.6,14.5,0,12,1,25.3297048357
1978-10-03,15.9,11.6,15.6,0,8,3.6424534227
1978-10-04,21.7,15.9,0,0.5,8,5.7358174587
1978-10-05,21.5,16,0,4.6,8,13.8162026376
1978-10-06,18.5,15.5,18.6,0,8,10.5086874607
1978-10-07,21.9,17.6,0,2.9,8,12.9788570232
1978-10-08,23,17.6,0.7,4.5,7,17.6679924639
1978-10-09,26.5,17.3,0,10.7,4,26.2507850115
1978-10-10,22,11.8,0,11.8,0,27.3393343102
1978-10-11,26.7,13,1.7,10.6,3,24.9528993092
1978-10-12,18.3,11.9,0.1,0,8,6.7406321959
1978-10-13,19.4,11.5,0,9,6,26.7950596609
1978-10-14,19.6,7.6,0,11.4,2,30.4375130835
1978-10-15,21.3,13.3,10.2,4.1,8,13.020724304
1978-10-16,19.3,11.2,0.7,9.3,4,24.8691647477
1978-10-17,22.7,12.5,0,7.2,5,24.827297467
1978-10-18,20.7,12.4,7.5,5.8,7,25.4134393971
1978-10-19,17.3,13.2,6.6,0,8,9.5457400042
1978-10-20,21,10.2,0,7.6,4,18.9240108855
1978-10-21,24.1,13,0,6.4,5,16.9143814109
1978-10-22,27.6,17,14,8.9,7,21.5197822901
1978-10-23,23.4,18.8,13.7,0,8,11.3879003559
1978-10-24,26.2,17.8,0,7.2,5,17.9191961482
1978-10-25,24.4,13.4,0,12,5,32.4890098388
1978-10-27,26,12,0,11.9,3,28.7628218547
1978-10-28,24.5,16.6,39.7,0,6,8.7921289512
1978-10-29,22.6,14.3,0,12.1,4,29.9769729956
1978-10-30,21.5,11.9,0,12.9,1,32.9495499267
1978-10-31,22.2,11.8,0,12.5,1,28.2604144861
1978-11-01,23.7,15,0,12,4,32.1540715931
1978-11-02,26.3,16.7,0,12.4,3,29.3070965041
1978-11-03,22.5,17,0,10.1,6,29.6839020306
1978-11-07,21.8,13.7,0.2,1.7,7,16.3282394808
1978-11-08,20.6,16.6,89.5,0,8,0.1674691229
1978-11-09,25,16.1,0,4.6,7,12.9788570232
1978-11-10,26,13.8,0,11.8,4,26.7113250994
1978-11-11,24.4,16,0,7.5,6,28.8884236969
1978-11-12,20.5,8.7,0,12,0,37.094410718
1978-11-13,18.1,9.2,0,10.9,5,32.2796734352
1978-11-14,19,13.3,0,4.2,7,24.9947665899
1978-11-15,22.6,14.6,10.2,11.1,5,33.6194264183
1978-11-17,27.7,17.8,0,6.6,8,19.9706929035
1978-11-18,26.3,17.2,10.4,3,8,15.1559556207
1978-11-19,24,14.9,16.5,12.2,2,31.7772660666
1978-11-20,25.6,15,0,6.9,6,24.1574209755
1978-11-21,25,16.3,0,11.8,4,36.2989323843
1978-11-22,24.4,15.2,0,6.9,5,20.3893657107
1978-11-23,24.8,12.4,0,12.5,1,38.5178982625
1978-11-24,25.5,18.4,0,12.1,0,36.0477287
1978-11-25,28,19.4,18.4,9.1,5,29.8513711534
1978-11-26,27.5,19,4.4,5.7,5,13.3556625497
1978-11-27,25.3,12.8,0,11.9,1,36.2989323843
1978-11-28,28.6,13.7,0,12.4,0,37.848021771
1978-11-29,29.6,19.5,0,10.2,3,34.2055683483
1978-11-30,32.6,21.4,0,12.6,0,36.0477287
1978-12-01,29.8,20.9,21,0.9,6,9.127067197
1978-12-02,24.1,19.3,0,0.1,8,5.8195520201
1978-12-03,23.5,17.6,1.3,2.2,7,15.0303537785
1978-12-04,19,15.9,2.7,0,8,4.9822064057
1978-12-05,23.6,13,0,11.5,0,28.3860163282
1978-12-06,31.6,17.3,0,11.8,1,33.3263554532
1978-12-07,31.4,18.2,0,12.1,1,34.0799665062
1978-12-08,30.4,22.6,0,3.9,7,20.7243039565
1978-12-09,25.5,16.1,0,12.1,2,39.4808457191
1978-12-11,28,16.6,0,12.5,0,32.614611681
1978-12-12,29.5,20.7,0,12,2,30.6887167678
1978-12-13,31.2,21.3,4.4,9.5,3,26.8369269416
1978-12-14,25,15.9,0,8.5,1,35.7965250157
1978-12-15,24.5,17.7,0,8.2,7,25.9995813272
1978-12-16,24.5,19.1,0,12.2,3,35.2522503663
1978-12-17,28,18.6,0,9.9,3,30.2281766799
1978-12-19,29.5,22.4,0,6.2,3,20.8499057986
1978-12-20,29,21.9,0,4.8,5,15.7420975508
1978-12-21,31.6,21.6,0,9.8,2,21.3523131673
1978-12-22,29,21,0,6.4,6,22.0221896588
1978-12-23,27.3,20.2,10.5,5.6,4,12.3089805317
1978-12-26,27.4,16.9,0,12.5,1,41.0718023864
1978-12-27,32,19,0,12.4,0,36.3826669458
1978-12-28,34.9,22.6,16.6,11.8,1,37.0525434373
1978-12-30,27.5,17.7,20,11.9,4,36.8432070337
1978-12-31,28.5,18.7,0,10.7,4,34.5823738748
1979-01-02,31.6,20.8,0,11,5,27.5905379946
1979-01-03,25.7,15.1,0,11.5,3,18.9240108855
1979-01-08,28.5,19.6,0,11.5,2,35.1266485242
1979-01-09,28.7,20.8,0,12.1,3,22.8176679925
1979-01-10,32.5,20.9,0,12.3,0,28.8884236969
1979-01-11,34.7,21.1,0,10.7,5,22.440862466
1979-01-12,35.2,25.8,0.3,8.5,6,20.0962947457
1979-01-13,32.3,20.2,0.5,7.6,5,20.5149675529
1979-01-14,32.3,23.1,0,11.3,6,27.2137324681
1979-01-16,30.5,23,0,11.7,2,26.5438559766
1979-01-17,33.4,22.7,0,6.6,6,18.254134394
1979-01-18,29.2,21.5,0,7.3,5,17.5842579024
1979-01-19,29.4,21.8,0,10.5,7,25.9158467658
1979-01-20,30.3,22.4,0,9.8,5,26.5019886958
1979-01-21,30.3,22,0,11.3,3,28.5534854511
1979-01-22,32.2,22,4.8,10.2,4,25.1203684321
1979-01-23,32.5,20.4,0,11.7,3,22.5245970274
1979-01-24,33.1,22.1,17.8,9.9,3,23.9480845719
1979-01-25,35.2,21.8,0,10.6,4,12.1415114088
1979-01-26,32.2,21.5,0,11.3,3,25.5390412393
1979-01-27,33.2,22.3,7.2,7.9,6,20.0962947457
1979-01-29,31,16.7,0,12.5,1,29.8513711534
1979-01-30,25.2,16.6,0,12.3,0,28.5953527318
1979-01-31,28.1,18.9,0,10.2,0,28.8046891354
1979-02-01,30,20.9,0,12,0,30.7305840486
1979-02-02,32.7,22.3,0,12.1,0,31.567929663
1979-02-03,37.5,23.7,0,12,0,30.7724513293
1979-02-05,31.9,21.5,0,8.9,6,19.2170818505
1979-02-07,28.1,21.5,0,10.5,7,23.6131463261
1979-02-08,25.2,16,0,12.8,1,27.5486707138
1979-02-09,31.8,18,0,13,0,30.7305840486
1979-02-14,31.7,23,0,7.4,4,21.2685786058
1979-02-15,29.4,21.8,0,2.6,8,14.1930081641
1979-02-16,26.8,19.5,0,6.1,7,15.9514339544
1979-02-17,27.6,22.2,0,2.7,7,12.8951224618
1979-02-18,29.5,20.3,0,8.4,4,22.5245970274
1979-02-19,29.6,18.1,0,11.3,3,22.7758007117
1979-02-20,29,17,0,12.1,3,26.627590538
1979-02-21,27.5,16.3,0,12,1,23.9899518526
1979-02-22,29.3,18.5,0,12.5,0,29.8513711534
1979-02-23,28.9,20.1,0,12.5,1,22.733933431
1979-02-24,30.9,21.3,3.5,7.4,4,15.0722210592
1979-02-26,29.1,17.6,0,11.6,2,25.4134393971
1979-02-27,33.9,22.4,0,8.6,4,19.3845509734
1979-02-28,25,15.4,0,12,1,26.920661503
1979-03-01,27.5,10,0,11.9,0,26.5438559766
1979-03-02,28.1,18.6,0,11.6,1,25.4134393971
1979-03-03,30.2,19.7,0,12.2,0,26.0833158886
1979-03-04,24.6,20,31.3,0,6,5.9451538623
1979-03-05,28.9,18.8,0,7.4,4,13.2300607076
1979-03-06,29.4,18,19.5,7.5,5,13.0625915847
1979-03-07,24.2,12.1,0,12.2,0,25.9577140465
1979-03-08,23.1,14.1,0,8.8,4,23.8643500105
1979-03-09,24.6,16.2,0,10.2,3,21.7291186937
1979-03-10,24.1,15,0,11.6,1,23.8224827297
1979-03-11,22.6,16.6,0,11.7,3,22.1896587817
1979-03-12,24.8,17.7,0,10.5,4,22.2733933431
1979-03-14,25.9,19,0,7.6,4,19.9706929035
1979-03-15,26,17.7,0,11.5,0,22.0640569395
1979-03-16,28,18.9,0,11.3,1,20.0125601842
1979-03-17,29,17.7,0,11.2,0,21.5197822901
1979-03-18,28.4,20.4,0,11.6,0,22.6501988696
1979-03-19,30.5,21.3,0,10.9,1,21.6035168516
1979-03-20,29.6,21.3,0.7,3.1,5,8.2478543019
1979-03-21,25.3,15.5,18.5,7.6,6,14.2348754448
1979-03-22,19.9,13.9,6.5,0,8,3.5168515805
1979-03-23,22.6,14.7,0,6.9,6,12.6020514968
1979-03-26,24.3,17.3,0,11.1,1,19.7613564999
1979-03-27,23.9,17.5,0,10.7,3,19.5520200963
1979-03-28,25.5,16.7,0,7.4,4,15.3234247436
1979-03-29,28.9,16.1,0,10.8,1,15.9933012351
1979-03-30,23.7,16.3,0,9.3,2,17.8354615868
1979-03-31,29.3,18,0,9.5,3,15.3234247436
1979-04-01,23.4,16.8,14.4,2.5,4,8.4571907055
1979-04-02,22.8,12.9,0,5.8,4,12.3927150932
1979-04-03,18.8,10.1,11,3.3,7,11.3041657944
1979-04-04,16.7,9,0,1.9,8,10.6342893029
1979-04-05,18.2,7.3,0,7,6,11.7647058824
1979-04-06,20.4,6.9,0,10.4,1,18.547205359
1979-04-07,19.7,8.6,0,10.2,0,18.5053380783
1979-04-08,22.8,9.6,0,9.6,1,19.0496127277
1979-04-09,24.3,15.9,0,8.6,6,17.4167887796
1979-04-10,26.5,14,0,9.9,5,16.4957086037
1979-04-11,20.6,10.8,0,9.4,4,15.7420975508
1979-04-12,20.9,10.7,0,9.2,4,18.8821436048
1979-04-13,21.7,15,0,10.7,2,20.640569395
1979-04-15,23,16.4,3,3.9,6,6.9081013188
1979-04-16,26.8,13.9,0,10.2,0,17.9610634289
1979-04-17,27,13.5,0,8.8,3,16.2026376387
1979-04-18,26.2,14.4,0,7.4,3,14.5698136906
1979-04-19,26.9,16.6,0,3.6,7,10.1318819343
1979-04-20,22,16,0,3.1,3,8.4571907055
1979-04-21,20.5,12,0,9.7,2,16.2026376387
1979-04-22,21.7,11.7,0,8.9,1,13.6487335148
1979-04-23,22.2,15.7,0,9.3,1,17.793594306
1979-04-24,22,15.7,0,5.7,3,13.8162026376
1979-04-25,22,14.1,0,5.1,3,14.2767427256
1979-04-26,22.6,15.5,0,9.6,4,17.207452376
1979-04-27,22.3,17.1,0,4.4,4,13.1881934268
1979-04-28,22.8,16.5,0,6.8,5,13.2719279883
1979-04-29,20.4,14.2,5.8,1.2,8,5.0240736864
1979-04-30,16.8,13.2,5.7,0.3,8,2.5120368432
1979-05-01,17.5,9.1,0,8.8,4,13.8999371991
1979-05-02,18,6.7,10,5.1,5,11.2622985137
1979-05-03,21.7,13.3,0,7.1,4,10.0900146535
1979-05-04,18.1,6.9,0,9.9,0,16.6631777266
1979-05-05,21.5,9.2,0,6.9,5,11.9321750052
1979-05-06,24,9.8,0,9.6,1,14.3186100063
1979-05-07,20.1,8.7,0,6.7,1,11.0948293908
1979-05-08,15.5,8.8,0,3,6,10.0062800921
1979-05-09,19.5,7.5,0,8,5,14.1511408834
1979-05-10,19,8.6,0,3.1,6,7.9129160561
1979-05-11,23.3,13.2,0,2.9,6,8.7083943898
1979-05-12,22.9,11,0,8.6,1,12.1415114088
1979-05-13,17.6,13.1,0,5.2,5,9.7969436885
1979-05-14,21.4,9.4,0,8.8,3,13.020724304
1979-05-15,20.3,10.2,0,6.3,4,10.2156164957
1979-05-16,24.4,14.2,0,,5,11.7647058824
1979-05-17,21.3,13.6,9,4.1,6,6.3219593887
1979-05-18,19.3,10.6,0,4.5,3,7.4105086875
1979-05-19,21.9,9.4,0,5.5,2,11.2622985137
1979-05-21,23.1,14.8,0,2.9,6,7.6198450911
1979-05-22,16.6,8,0.3,6.1,4,9.127067197
1979-05-23,16.5,7.5,0,6.8,5,7.5779778103
1979-05-24,21.6,10,0,7.5,4,11.8065731631
1979-05-25,20,11.6,0,3.1,5,8.4990579862
1979-05-26,15.2,5.6,0,8.9,0,13.7743353569
1979-05-27,17.5,4.5,3.4,5.7,4,9.8388109692
1979-05-28,16.6,8.4,0,5.3,4,6.4056939502
1979-05-29,12,6.5,0,6.7,6,7.7873142139
1979-05-30,11.2,4.4,0.1,6.4,5,7.8291814947
1979-05-31,18.7,3,0,8.5,1,12.560184216
1979-06-01,20.6,7.2,0,8.6,1,11.974042286
1979-06-02,19.5,9.8,0,8.4,0,12.6439187775
1979-06-03,20.1,7.5,0,8.3,3,10.3412183379
1979-06-04,14,5.5,0,7.9,1,12.0159095667
1979-06-05,16.5,1.6,0,8.4,0,11.4716349173
1979-06-06,16.7,1.2,0,6.2,3,8.7502616705
1979-06-08,15.5,6.5,0,7.3,2,10.173749215
1979-06-09,18.4,3.6,0,8.5,0,11.0529621101
1979-06-10,19.1,6.8,0,0.9,6,5.4846137743
1979-06-11,20.6,11.8,0,7.4,4,10.8436257065
1979-06-12,13.7,4.5,0,7.5,3,10.3830856186
1979-06-13,9.5,2.2,0,0,5,3.6424534227
1979-06-14,12.5,0.6,0,8.5,0,10.5086874607
1979-06-15,12.3,0.3,0,5.6,4,9.0433326355
1979-06-16,16.1,3.1,0,7.7,2,10.46682018
1979-06-17,20,6,0,8.4,4,10.0900146535
1979-06-18,20.4,10.3,0,6.3,4,9.2526690391
1979-06-19,19,13.5,0,0,6,3.7680552648
1979-06-20,16.3,8.3,0.2,7.9,3,10.46682018
1979-06-21,18,10.1,3.4,0.7,7,4.3960644756
1979-06-22,21.4,12.4,7.7,2.8,7,6.4056939502
1979-06-23,19,11,0,5.7,5,10.5086874607
1979-06-24,15.9,4.5,0,7.7,2,10.927360268
1979-06-25,18.4,4.9,0,8.6,0,10.8854929872
1979-06-26,19.3,6.3,0,8.2,0,10.0062800921
1979-06-27,19,5.2,0,8.1,0,10.2993510571
1979-06-28,20.8,5.9,0,8.2,0,10.3412183379
1979-06-30,13.8,10.3,0,0,8,3.0144442118
1979-07-01,13.2,11.8,58,0,8,1.7165585095
1979-07-02,13.3,11.7,6.8,0,8,1.5072221059
1979-07-05,13.4,1.3,0,8,2,6.4056939502
1979-07-06,12.7,4.2,0.2,2.8,6,10.3412183379
1979-07-07,14.9,8,0,5.2,5,8.2478543019
1979-07-08,12.5,4.8,0.5,0,6,6.6150303538
1979-07-09,13.5,8.9,0,0,8,4.5635335985
1979-07-10,16.2,10.3,0,8.5,1,6.5731630731
1979-07-12,22.7,10.8,0.3,7.9,3,14.8210173749
1979-07-13,17.3,11.1,6.6,0,7,12.560184216
1979-07-14,14.6,7,4.3,7.2,4,0.9629474566
1979-07-15,13.3,7.5,0,6.3,4,12.1415114088
1979-07-16,14.8,1.7,0,7.6,0,9.3782708813
1979-07-17,17.6,5.9,0,8.3,1,5.8195520201
1979-07-18,15,9.9,0,0.6,8,12.4764496546
1979-07-19,11.6,5.5,0,3.5,6,6.7406321959
1979-07-25,19.8,11.5,0,8.7,4,10.46682018
1979-07-26,15.6,11.6,0,0.3,5,3.7261879841
1979-07-27,23.6,14.9,0,2.1,8,5.9451538623
1979-07-28,26.1,17.2,0,0,8,5.1496755286
1979-07-29,30.2,20.8,0,0.3,8,8.7502616705
1979-07-30,28.3,18.5,0,8.5,4,10.3830856186
1979-07-31,29.5,18.4,0.4,8.6,0,10.9692275487
1979-08-01,23,14.3,23.6,0.1,6,5.3171446515
1979-08-02,14.8,10.6,0,3.2,6,5.2752773707
1979-08-03,15.1,9.5,0,0.7,7,6.4894285116
1979-08-04,16.9,7.1,0,3.2,7,8.7502616705
1979-08-05,18.3,10.6,0,6.3,6,10.5505547415
1979-08-06,15.6,12.4,13.5,0.8,6,2.2608331589
1979-08-07,19.4,7.8,0,7.1,4,10.173749215
1979-08-08,21.4,11.7,0,7.5,6,11.8903077245
1979-08-09,19,10.8,0,8.8,3,11.6809713209
1979-08-10,13.1,10.1,0,0.1,8,4.6891354407
1979-08-13,13.6,10.5,0.6,0,8,10.0481473728
1979-08-14,18.4,7.6,0,7.3,2,12.4345823739
1979-08-15,20.2,8.3,0,3.5,4,8.4990579862
1979-08-16,19.5,10.9,0,4.4,6,9.5038727235
1979-08-17,19,9.5,0,8.8,0,14.4023445677
1979-08-18,25.1,10.7,0,8.7,4,13.7743353569
1979-08-19,19.7,12.3,0,7,4,13.5231316726
1979-08-20,23.3,13,0,9.1,4,13.9418044798
1979-08-21,26.3,15.8,0,6.4,4,12.0577768474
1979-08-23,17.9,10.6,29,0,8,0.5024073686
1979-08-24,17,13.3,73.5,0,8,0.5024073686
1979-08-25,17.2,13.4,1.1,0.6,8,4.8147372828
1979-08-26,18.9,8.7,0,9.8,2,9.1689344777
1979-08-27,15.2,10.2,11,0,8,2.2189658782
1979-08-28,13.8,5.9,0,9.3,3,12.6020514968
1979-08-29,13.6,3.9,0,7.1,4,16.2863722001
1979-08-30,16.2,7.6,0.7,1.4,8,9.0851999163
1979-08-31,15.8,10.2,2,4.8,6,9.0014653548
1979-09-01,17,3.5,0,10.3,1,14.4442118484
1979-09-02,19.2,5.6,0,10.2,0,16.9562486916
1979-09-04,14.3,2.5,0,10.2,1,16.6213104459
1979-09-05,16.2,4.6,0,10.1,0,19.8032237806
1979-09-06,17.9,10.2,0,10.7,0,20.5568348336
1979-09-07,20.5,7.5,0,10,2,9.8388109692
1979-09-08,17.5,11.6,0,3.3,8,13.8580699184
1979-09-09,20.5,13.5,0,1.6,7,9.0014653548
1979-09-11,22,16.4,0,5.3,6,14.360477287
1979-09-12,20,11.6,0,2.1,8,9.0433326355
1979-09-13,16.3,9,0,7,6,16.1189030772
1979-09-15,17,10.1,0,10.3,2,21.3523131673
1979-09-16,15.1,5.2,0.3,5.2,3,11.1366966716
1979-09-17,10.9,4.5,0,4.2,4,10.0062800921
1979-09-18,13.3,4.7,0,10.8,2,19.6776219385
1979-09-19,17.4,2.6,0,8.8,2,20.5568348336
1979-09-20,18.8,9.1,0,6.1,4,15.7839648315
1979-09-21,24.5,10.4,0,8.9,2,18.9240108855
1979-09-22,24.6,10.7,0,10.2,3,21.3104458865
1979-09-23,27.3,15.9,33.4,5.9,3,16.0351685158
1979-09-25,19.5,10.5,7.4,9.8,3,22.3152606238
1979-09-26,21.5,16.4,2.3,0.4,8,5.0240736864
1979-09-27,18,11.1,0,7.5,5,13.020724304
1979-09-28,17.7,9,0,7.7,5,21.2685786058
1979-09-29,17.9,9.6,0,6.5,4,23.780615449
1979-09-30,17.9,8.9,0.2,10.6,1,31.6935315051
1979-10-01,17,11.2,5.2,3.2,6,10.927360268
1979-10-02,17.6,10.6,0,5.8,7,15.70023027
1979-10-04,23.5,15.7,18.1,5.1,6,15.9514339544
1979-10-05,19.9,12,6.4,0,8,4.8566045635
1979-10-06,21.1,10.1,0,11.3,2,25.2041029935
1979-10-07,25,9.1,0,10.8,1,24.534226502
1979-10-08,26.9,13.7,0,11.6,0,25.0366338706
1979-10-09,18.8,8,0,10.9,2,24.4086246598
1979-10-10,22,14.7,7,5.6,6,18.1285325518
1979-10-11,22.4,14.9,0,5.3,6,17.3330542181
1979-10-12,23.6,16,0,11.4,3,23.5294117647
1979-10-15,21.3,8.2,0,10,3,24.534226502
1979-10-16,27.3,10,2.1,11.6,1,26.334519573
1979-10-17,27.4,15,2,5.7,4,13.5649989533
1979-10-18,17.1,5.8,0,5.3,5,18.254134394
1979-10-19,17.8,10.1,0,9,4,26.6694578187
1979-10-20,23.5,14.1,17.5,6.3,6,24.1992882562
1979-10-21,22.7,15.6,0.7,0,6,10.2993510571
1979-10-23,22.7,8.6,0,12.4,0,28.8465564162
1979-10-24,26.8,16.6,0,10.7,3,26.5857232573
1979-10-25,27.4,16.6,0,6.4,3,18.8402763241
1979-10-26,29.1,19.5,0,12.7,1,29.6001674691
1979-10-27,25.8,16.2,7.5,1.8,5,7.3686414067
1979-10-29,18.9,11.8,4.9,0.2,7,3.8517898263
1979-10-30,23,8.8,0,12.9,1,31.3167259786
1979-10-31,26.7,14,0,11.8,2,24.9947665899
1979-11-01,29.5,11.8,0,11.5,3,25.9577140465
1979-11-02,26.7,19.8,0,6.9,5,19.9288256228
1979-11-03,22.5,14.4,0,7,5,20.9755076408
1979-11-05,23.5,18.1,7.4,0,8,9.1689344777
1979-11-06,28.5,18.6,0.2,9.7,6,21.4360477287
1979-11-07,24.5,18.9,5.4,1.5,6,6.0707557044
1979-11-08,19,9.7,0,10.1,4,24.4086246598
1979-11-09,18.3,7.9,0,9.4,5,18.8821436048
1979-11-10,21,13.6,0,13.1,1,22.0221896588
1979-11-11,23.8,15.4,0,13.2,0,24.4504919405
1979-11-12,27,16.7,5.9,12.9,0,26.1670504501
1979-11-13,23.8,14.9,0,5.5,6,23.0270043961
1979-11-14,18.5,8.5,0,11.4,2,17.7517270253
1979-11-15,17.5,12.6,0.8,3.1,7,16.1189030772
