"omm_id","Date","Tmax","Tmin","Precip","Nub","Sunabs","Solrad"
87585,2013-03-18,NA,NA,2,5,8.4,22.41936264
87585,2013-03-19,NA,NA,0,6,3.4,13.9001616
87585,2013-03-20,NA,NA,1,8,0,2.85378384
87585,2013-03-21,NA,NA,0,5,8.8,18.10455636
87585,2013-03-22,NA,NA,8,0,9.4,21.47201826
87585,2013-03-23,NA,NA,0,7,5.1,13.9451391
87585,2013-03-24,NA,NA,2,5,7.6,19.25022972
87585,2013-03-25,NA,NA,5,6,6,15.87604518
87585,2013-03-26,NA,NA,0,1,10.1,21.86476494
87585,2013-03-27,NA,NA,0,1,10.2,21.6299835
87585,2013-03-28,NA,NA,0,0,10.7,21.65650344
87585,2013-03-29,NA,NA,0,0,11.7,21.0143589
87585,2013-03-30,NA,NA,0,3,9.6,20.82037236
87585,2013-03-31,NA,NA,NA,6,NA,13.35364476
87585,2013-04-01,NA,NA,101,8,1.3,NA
87585,2013-04-02,NA,NA,35,8,1.4,NA
87585,2013-04-03,NA,NA,0,6,4,8.81106084
87585,2013-04-04,NA,NA,0,3,8.7,16.94403786
87585,2013-04-05,NA,NA,0,1,9.3,19.71666768
87585,2013-04-06,NA,NA,0,2,6.2,10.88665152
87585,2013-04-07,NA,NA,0,2,8.8,19.94095824
87585,2013-04-08,NA,NA,0,0,10.3,18.98398284
87585,2013-04-09,NA,NA,0,2,9.4,19.32894774
87585,2013-04-10,NA,NA,12,6,2.9,9.63534168
87585,2013-04-11,NA,NA,7,7,0,5.15178486
87585,2013-04-12,NA,NA,0,2,8.6,19.13103624
87585,2013-04-13,NA,NA,0,2,9.7,19.14027798
87585,2013-04-14,NA,NA,0,2,9.1,17.95186962
87585,2013-04-15,NA,NA,0,1,11,18.00648558
87585,2013-04-16,NA,NA,0,1,9.8,18.01814724
87585,2013-04-17,NA,NA,0,2,9.4,17.04090492
87585,2013-04-18,NA,NA,0,4,9.6,16.99012818
87585,2013-04-19,NA,NA,0,0,9.3,17.15590158
87585,2013-04-20,NA,NA,0,0,9.1,17.63852862
87585,2013-04-21,NA,NA,0,0,9,17.28901164
87585,2013-04-22,NA,NA,0,1,9.3,17.24913564
87585,2013-04-23,NA,NA,0,4,7.6,14.63905446
87585,2013-04-24,NA,NA,0,4,9.3,NA
87585,2013-04-25,NA,NA,0,3,9,15.2275317
87585,2013-04-26,NA,NA,0,0,9.2,15.71970858
87585,2013-04-27,NA,NA,28,6,2.7,7.12357158
87585,2013-04-28,NA,NA,0,5,NA,11.0329155
87585,2013-04-29,NA,NA,0,2,7.7,13.22088024
87585,2013-04-30,NA,NA,0,3,8.7,NA
87585,2013-05-01,NA,NA,0.5,7,4.3,8.0299581
87585,2013-05-02,NA,NA,8,8,0.4,4.82461116
87585,2013-05-03,NA,NA,12,8,0,2.36433726
87585,2013-05-04,NA,NA,0,3,7.5,14.79639042
87585,2013-05-05,NA,NA,0,0,10.4,15.25039092
87585,2013-05-06,NA,NA,0,1,7.9,12.95193438
87585,2013-05-07,NA,NA,0,3,8.2,13.91249598
87585,2013-05-08,NA,NA,0,2,8.3,NA
87585,2013-05-09,NA,NA,0,1,8.3,NA
87585,2013-05-10,NA,NA,8,6,8.2,NA
87585,2013-05-11,NA,NA,0,3,9.2,NA
87585,2013-05-12,NA,NA,0,1,9,13.77797148
87585,2013-05-13,NA,NA,0,6,6.2,9.79526682
87585,2013-05-14,NA,NA,25,5,4.8,10.26222168
